User ID,Email Address,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Engagement Metrics,Feedback/Ratings,Customer Support Interactions
1250,jasonrasmussen@example.com,1937-05-22,Male,Carolville,2024-03-04,2025-03-04,Monthly,Visa,Manual,Frequent,Books,Sci-Fi,Medium,3.5,2
1251,qbrown@example.net,1944-04-06,Male,Port Gary,2024-01-18,2025-01-17,Annual,Visa,Manual,Occasional,Clothing,Documentary,Low,3.0,1
1252,dennis03@example.com,1947-08-17,Male,New Jacobfurt,2024-03-27,2025-03-27,Annual,Amex,Manual,Regular,Clothing,Romance,High,3.6,9
1253,ashleygray@example.org,1988-06-24,Male,West Jeffrey,2024-03-20,2025-03-20,Annual,Amex,Manual,Frequent,Clothing,Horror,Low,3.8,3
1254,baileynorton@example.org,1997-03-24,Male,New Elizabeth,2024-03-22,2025-03-22,Annual,Mastercard,Manual,Regular,Clothing,Action,Medium,4.6,6
1255,justin95@example.com,1951-10-13,Female,South Angelamouth,2024-01-08,2025-01-07,Annual,Amex,Auto-renew,Frequent,Electronics,Horror,Low,4.8,7
1256,joshua03@example.org,1950-08-25,Female,Sotoville,2024-02-14,2025-02-13,Annual,Mastercard,Auto-renew,Regular,Clothing,Comedy,Low,4.3,8
1257,nfoster@example.com,1972-12-27,Female,Larryshire,2024-04-14,2025-04-14,Annual,Amex,Manual,Frequent,Clothing,Action,Medium,3.6,10
1258,erica62@example.org,1997-05-20,Female,South Hannah,2024-01-24,2025-01-23,Annual,Mastercard,Auto-renew,Frequent,Electronics,Romance,Low,3.6,2
1259,amanda85@example.net,1974-04-02,Female,Christinaton,2024-02-27,2025-02-26,Monthly,Mastercard,Manual,Frequent,Electronics,Action,Medium,4.3,9
1260,gbautista@example.net,1937-10-16,Female,Gilesport,2024-03-06,2025-03-06,Annual,Amex,Manual,Frequent,Clothing,Action,Medium,3.2,3
1261,randywhite@example.net,1950-03-29,Male,Danielsmouth,2024-01-08,2025-01-07,Monthly,Amex,Manual,Frequent,Books,Comedy,Medium,4.1,4
1262,uhall@example.com,1978-01-21,Male,North Thomas,2024-01-31,2025-01-30,Monthly,Mastercard,Auto-renew,Frequent,Books,Drama,High,4.2,7
1263,jaclyn86@example.com,1969-09-14,Female,Johnsonborough,2024-01-13,2025-01-12,Monthly,Amex,Manual,Frequent,Clothing,Action,Medium,3.5,7
1264,contrerasbrooke@example.org,1992-05-06,Male,Nancybury,2024-02-24,2025-02-23,Annual,Amex,Auto-renew,Regular,Clothing,Horror,Low,3.9,5
1265,mfreeman@example.com,1983-11-19,Female,Nelsonhaven,2024-03-03,2025-03-03,Monthly,Visa,Auto-renew,Regular,Books,Sci-Fi,Medium,3.7,6
1266,mckinneykatherine@example.net,1968-10-27,Male,New Antonio,2024-01-06,2025-01-05,Annual,Amex,Manual,Frequent,Books,Action,Medium,4.0,0
1267,rebeccahernandez@example.com,1997-10-10,Male,West Rachelstad,2024-03-08,2025-03-08,Monthly,Amex,Auto-renew,Regular,Clothing,Action,Medium,4.1,7
1268,forddouglas@example.net,1968-02-18,Female,East Bettyfurt,2024-02-04,2025-02-03,Annual,Visa,Manual,Regular,Books,Romance,Medium,3.0,0
1269,rodriguezhenry@example.org,1949-01-31,Female,Christinaland,2024-02-03,2025-02-02,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Sci-Fi,Low,4.5,10
1270,pattersonandrea@example.org,1946-09-16,Female,West Timothyborough,2024-01-18,2025-01-17,Annual,Visa,Manual,Regular,Clothing,Sci-Fi,Low,4.3,5
1271,allisonstrong@example.org,1939-04-20,Male,New Rickymouth,2024-01-09,2025-01-08,Annual,Visa,Manual,Regular,Books,Romance,Medium,3.5,8
1272,matthewharrison@example.net,1982-03-21,Male,Meyerville,2024-03-26,2025-03-26,Annual,Visa,Auto-renew,Regular,Electronics,Horror,Medium,4.1,10
1273,kparker@example.org,1940-05-07,Female,Donnaview,2024-01-14,2025-01-13,Monthly,Visa,Auto-renew,Regular,Clothing,Comedy,High,3.2,4
1274,kevin83@example.org,1966-12-07,Male,Adamsbury,2024-01-08,2025-01-07,Monthly,Amex,Auto-renew,Regular,Books,Documentary,Medium,3.2,1
1275,zwashington@example.net,1937-05-16,Female,North Steven,2024-02-24,2025-02-23,Monthly,Amex,Auto-renew,Regular,Clothing,Drama,Low,3.5,5
1276,alyssa28@example.com,1952-05-02,Male,Chelseamouth,2024-04-02,2025-04-02,Monthly,Mastercard,Manual,Regular,Electronics,Documentary,Low,5.0,2
1277,riceallison@example.com,1969-01-16,Male,Simmonsside,2024-01-01,2024-12-31,Annual,Mastercard,Auto-renew,Frequent,Clothing,Romance,Low,4.9,3
1278,garciajennifer@example.net,1978-06-11,Male,Butlerland,2024-03-26,2025-03-26,Annual,Visa,Auto-renew,Occasional,Clothing,Drama,Low,4.3,0
1279,dawnmiller@example.com,1986-05-28,Female,Pamelastad,2024-02-02,2025-02-01,Monthly,Visa,Manual,Regular,Clothing,Documentary,Medium,4.0,2
1280,leah52@example.com,1974-05-28,Male,Grahamfort,2024-03-08,2025-03-08,Monthly,Visa,Auto-renew,Frequent,Electronics,Documentary,High,4.5,7
1281,kevin03@example.com,1981-08-06,Male,Leeview,2024-02-02,2025-02-01,Annual,Amex,Auto-renew,Occasional,Electronics,Romance,Medium,4.3,2
1282,lkent@example.net,1976-11-03,Female,Campbellfurt,2024-03-19,2025-03-19,Monthly,Visa,Auto-renew,Regular,Clothing,Horror,Low,3.8,5
1283,jennifer96@example.com,1969-10-17,Male,Owenschester,2024-03-06,2025-03-06,Monthly,Mastercard,Manual,Frequent,Books,Horror,Low,3.7,2
1284,nicholas17@example.com,2004-01-22,Male,New Jennifer,2024-02-19,2025-02-18,Annual,Mastercard,Manual,Frequent,Books,Drama,Medium,3.7,6
1285,robertking@example.net,1956-04-28,Female,Port Joehaven,2024-02-28,2025-02-27,Monthly,Mastercard,Auto-renew,Frequent,Books,Comedy,Low,3.2,6
1286,williamrogers@example.com,1951-08-08,Female,East Jorge,2024-03-04,2025-03-04,Monthly,Visa,Auto-renew,Regular,Books,Documentary,Medium,3.6,1
1287,kathryn10@example.net,1970-06-30,Female,East Ronald,2024-02-26,2025-02-25,Annual,Mastercard,Auto-renew,Occasional,Electronics,Drama,Low,4.4,5
1288,amandamartin@example.com,1998-07-27,Male,Adrianborough,2024-03-05,2025-03-05,Monthly,Amex,Manual,Regular,Books,Sci-Fi,High,3.3,8
1289,clayjamie@example.org,1949-12-08,Male,Howardmouth,2024-02-16,2025-02-15,Annual,Mastercard,Auto-renew,Frequent,Books,Romance,Low,3.8,10
1290,abigailconrad@example.com,1978-06-03,Male,Powellton,2024-02-26,2025-02-25,Annual,Mastercard,Auto-renew,Frequent,Books,Romance,Medium,3.0,4
1291,brian46@example.org,1987-09-22,Male,Craigville,2024-03-24,2025-03-24,Annual,Visa,Auto-renew,Frequent,Books,Horror,High,3.2,6
1292,austin23@example.com,1959-03-22,Female,Lake Samanthashire,2024-01-08,2025-01-07,Annual,Visa,Manual,Regular,Books,Drama,High,3.9,8
1293,garymeyers@example.org,1989-12-29,Male,East Nathan,2024-03-15,2025-03-15,Monthly,Amex,Manual,Regular,Electronics,Drama,Medium,3.1,9
1294,zpruitt@example.org,1995-08-14,Female,North Megan,2024-02-17,2025-02-16,Annual,Amex,Auto-renew,Occasional,Clothing,Romance,Medium,4.3,0
1295,cohenpaul@example.net,1976-02-03,Male,South Michelle,2024-01-04,2025-01-03,Annual,Amex,Manual,Frequent,Books,Romance,High,4.2,7
1296,thomasthompson@example.net,1977-02-18,Male,New Katie,2024-02-08,2025-02-07,Annual,Visa,Manual,Regular,Clothing,Romance,High,3.4,2
1297,hancockjesus@example.com,1960-08-10,Female,East Kristinmouth,2024-02-18,2025-02-17,Monthly,Visa,Auto-renew,Frequent,Electronics,Drama,Medium,3.9,2
1298,umclaughlin@example.net,2003-04-09,Male,Smithchester,2024-02-06,2025-02-05,Annual,Amex,Auto-renew,Frequent,Books,Sci-Fi,Medium,4.1,3
1299,ewilson@example.com,1969-04-30,Female,New Kimberlymouth,2024-02-12,2025-02-11,Annual,Amex,Manual,Frequent,Books,Comedy,High,4.5,0
1300,kristy17@example.org,1976-07-16,Male,Timothyfurt,2024-01-13,2025-01-12,Monthly,Visa,Manual,Frequent,Books,Documentary,Low,3.7,6
1301,cedwards@example.net,1975-04-25,Male,Natalieburgh,2024-03-11,2025-03-11,Annual,Mastercard,Manual,Frequent,Books,Horror,Low,4.9,1
1302,daniel24@example.net,1967-01-25,Female,Sherihaven,2024-04-07,2025-04-07,Monthly,Amex,Auto-renew,Occasional,Electronics,Action,Low,4.4,5
1303,thomasedward@example.net,1969-12-08,Female,East Tylerport,2024-01-03,2025-01-02,Monthly,Visa,Manual,Occasional,Clothing,Sci-Fi,Low,3.2,2
1304,gtaylor@example.net,1982-03-30,Male,East Amandafort,2024-02-19,2025-02-18,Monthly,Amex,Manual,Frequent,Electronics,Drama,Medium,4.2,9
1305,williamsbenjamin@example.net,1946-09-26,Female,Lake Kim,2024-03-06,2025-03-06,Monthly,Amex,Auto-renew,Regular,Books,Drama,Medium,3.5,1
1306,smithphillip@example.com,2002-08-13,Female,Melissaside,2024-04-12,2025-04-12,Monthly,Visa,Manual,Regular,Books,Action,High,4.3,7
1307,harringtonnicholas@example.org,1959-04-11,Male,Mcguireport,2024-02-22,2025-02-21,Monthly,Visa,Auto-renew,Occasional,Clothing,Drama,High,4.8,9
1308,paul69@example.com,1995-05-16,Male,Lake Nancyland,2024-03-19,2025-03-19,Annual,Visa,Auto-renew,Frequent,Electronics,Drama,Medium,3.9,10
1309,warren18@example.net,1999-02-08,Female,Johnsonfort,2024-02-04,2025-02-03,Annual,Visa,Auto-renew,Regular,Books,Comedy,Low,4.5,2
1310,victoriaowens@example.com,1975-11-30,Female,Hardinmouth,2024-03-07,2025-03-07,Annual,Amex,Manual,Frequent,Books,Action,Low,4.3,10
1311,alvarezkelly@example.net,1942-08-10,Female,Ashleyland,2024-01-17,2025-01-16,Monthly,Amex,Manual,Occasional,Clothing,Romance,Medium,3.9,10
1312,ruth36@example.net,1997-10-15,Male,Lake Tylerville,2024-04-09,2025-04-09,Monthly,Visa,Manual,Occasional,Books,Drama,Medium,4.7,4
1313,miranda01@example.com,2002-08-20,Male,Jamesville,2024-04-02,2025-04-02,Monthly,Amex,Manual,Occasional,Clothing,Action,High,4.8,8
1314,mcculloughanthony@example.org,1951-10-25,Male,Fieldsbury,2024-02-05,2025-02-04,Annual,Mastercard,Manual,Frequent,Clothing,Romance,High,4.6,2
1315,joshua34@example.net,1978-01-31,Male,Port Christianview,2024-01-09,2025-01-08,Annual,Mastercard,Auto-renew,Regular,Clothing,Horror,High,3.7,9
1316,murillomisty@example.org,1949-09-10,Female,Erikberg,2024-03-08,2025-03-08,Monthly,Visa,Auto-renew,Frequent,Clothing,Sci-Fi,Low,4.9,2
1317,emma23@example.com,2001-12-18,Female,North Eric,2024-03-01,2025-03-01,Monthly,Visa,Manual,Frequent,Books,Action,Medium,3.9,1
1318,michelle53@example.org,1998-03-24,Female,Greenechester,2024-02-18,2025-02-17,Monthly,Mastercard,Manual,Occasional,Books,Drama,High,4.6,7
1319,ocastillo@example.net,1935-03-08,Female,Jerryfurt,2024-03-09,2025-03-09,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Romance,High,3.4,10
1320,danahaynes@example.org,2004-09-10,Female,West Victoria,2024-01-08,2025-01-07,Monthly,Visa,Manual,Regular,Books,Sci-Fi,Medium,4.0,2
1321,riosmarie@example.com,1953-01-22,Female,North Andrew,2024-03-06,2025-03-06,Annual,Amex,Auto-renew,Occasional,Books,Documentary,High,4.2,7
1322,donaldmccullough@example.org,1941-06-21,Female,South Victorburgh,2024-04-01,2025-04-01,Annual,Visa,Auto-renew,Frequent,Electronics,Documentary,High,3.6,3
1323,sherylgray@example.org,1977-12-30,Female,West Paulland,2024-03-07,2025-03-07,Annual,Amex,Manual,Frequent,Books,Romance,High,4.3,1
1324,lewiswilliam@example.com,1954-07-20,Male,Deleonville,2024-01-23,2025-01-22,Monthly,Amex,Manual,Occasional,Electronics,Romance,Low,4.3,0
1325,nwilson@example.com,1997-02-16,Female,Lake Melissashire,2024-03-26,2025-03-26,Monthly,Mastercard,Manual,Occasional,Clothing,Romance,Medium,4.4,3
1326,ysanders@example.org,1965-01-05,Male,Lake Stevenland,2024-01-15,2025-01-14,Monthly,Mastercard,Manual,Regular,Books,Drama,Medium,5.0,3
1327,leachderek@example.com,1961-12-18,Female,Gallagherborough,2024-01-05,2025-01-04,Monthly,Visa,Manual,Regular,Books,Action,Low,4.5,9
1328,christopherbridges@example.net,1967-07-30,Female,Walkerton,2024-02-09,2025-02-08,Monthly,Visa,Manual,Regular,Electronics,Documentary,High,4.9,0
1329,jay38@example.org,1940-08-25,Female,West Lisa,2024-03-04,2025-03-04,Annual,Mastercard,Manual,Frequent,Clothing,Sci-Fi,Low,3.3,1
1330,rreed@example.net,1937-12-30,Male,South Kellyville,2024-03-08,2025-03-08,Annual,Amex,Manual,Regular,Electronics,Action,Low,4.4,2
1331,aaronwelch@example.org,1987-01-02,Female,East Robertshire,2024-02-23,2025-02-22,Annual,Amex,Manual,Frequent,Electronics,Romance,Low,3.5,7
1332,sonya57@example.org,1949-05-22,Female,Lake Williamville,2024-01-05,2025-01-04,Annual,Amex,Auto-renew,Frequent,Electronics,Drama,Low,3.8,5
1333,melissamason@example.org,2003-12-02,Male,East Darlenebury,2024-01-22,2025-01-21,Monthly,Mastercard,Manual,Frequent,Electronics,Sci-Fi,Medium,4.0,8
1334,sanchezlinda@example.com,1980-09-03,Male,Hartmouth,2024-03-02,2025-03-02,Monthly,Visa,Manual,Regular,Clothing,Romance,High,4.1,4
1335,wwhitaker@example.org,2004-07-01,Male,East Johnville,2024-02-13,2025-02-12,Monthly,Visa,Manual,Regular,Books,Documentary,Medium,3.8,3
1336,tina28@example.org,1942-08-23,Male,Terrihaven,2024-04-08,2025-04-08,Annual,Amex,Manual,Regular,Books,Drama,Low,4.8,8
1337,robert74@example.com,1934-08-12,Female,West Sergio,2024-04-13,2025-04-13,Annual,Visa,Auto-renew,Regular,Clothing,Drama,Medium,4.5,4
1338,paige48@example.net,1981-07-10,Female,Joshuachester,2024-01-17,2025-01-16,Monthly,Visa,Auto-renew,Frequent,Books,Romance,Low,3.6,1
1339,holly03@example.org,1933-10-23,Male,West Kimberlyhaven,2024-01-03,2025-01-02,Annual,Visa,Manual,Frequent,Books,Documentary,Medium,3.1,10
1340,fanderson@example.com,1984-06-29,Female,Kevinchester,2024-03-05,2025-03-05,Annual,Amex,Manual,Occasional,Electronics,Romance,High,5.0,3
1341,ewilson@example.com,1941-11-08,Male,Martinezmouth,2024-02-14,2025-02-13,Annual,Visa,Auto-renew,Occasional,Clothing,Documentary,High,4.3,6
1342,kathleen05@example.net,1982-06-03,Male,Valenzuelahaven,2024-03-03,2025-03-03,Annual,Visa,Manual,Occasional,Electronics,Horror,Medium,3.9,9
1343,raymond73@example.org,1980-02-28,Male,Port Jessehaven,2024-03-13,2025-03-13,Annual,Amex,Auto-renew,Frequent,Clothing,Sci-Fi,Medium,4.5,8
1344,katherinebrown@example.net,1965-03-04,Female,Shermanland,2024-01-05,2025-01-04,Annual,Visa,Manual,Regular,Electronics,Comedy,High,4.7,9
1345,foxheather@example.net,1956-06-15,Female,Maryshire,2024-03-15,2025-03-15,Annual,Mastercard,Manual,Occasional,Electronics,Romance,High,4.4,10
1346,shannon15@example.net,1946-10-18,Female,Harrisonfort,2024-04-06,2025-04-06,Annual,Visa,Auto-renew,Regular,Clothing,Action,High,3.2,8
1347,wellsjonathan@example.net,1991-07-23,Male,Heathshire,2024-01-19,2025-01-18,Annual,Visa,Auto-renew,Regular,Electronics,Documentary,High,3.7,2
1348,ymartinez@example.com,1934-09-02,Male,East Kenneth,2024-02-26,2025-02-25,Annual,Visa,Auto-renew,Frequent,Clothing,Action,Medium,4.2,4
1349,madison87@example.net,1976-09-30,Female,Amychester,2024-02-02,2025-02-01,Monthly,Visa,Auto-renew,Regular,Books,Sci-Fi,Low,4.6,6
1350,hannahnewman@example.org,1950-02-23,Male,East Robertside,2024-02-26,2025-02-25,Monthly,Amex,Auto-renew,Regular,Books,Romance,High,3.7,3
1351,acrawford@example.com,2000-08-20,Male,Bridgesshire,2024-03-03,2025-03-03,Annual,Visa,Manual,Occasional,Electronics,Romance,High,3.4,6
1352,patriciawoods@example.org,1983-09-26,Male,Castrofort,2024-03-21,2025-03-21,Monthly,Visa,Manual,Frequent,Clothing,Horror,High,3.2,7
1353,eclark@example.net,1949-12-13,Male,West Kenneth,2024-03-06,2025-03-06,Annual,Visa,Manual,Frequent,Books,Action,Low,3.7,9
1354,nicholschad@example.net,1992-01-20,Female,South Richardberg,2024-03-22,2025-03-22,Annual,Amex,Manual,Occasional,Clothing,Documentary,Medium,4.0,4
1355,andreamartin@example.org,1962-12-26,Female,Douglasfort,2024-01-16,2025-01-15,Monthly,Visa,Auto-renew,Regular,Electronics,Documentary,High,3.2,9
1356,thomaswoodward@example.com,2004-05-14,Female,Lake Mitchellshire,2024-03-18,2025-03-18,Monthly,Amex,Auto-renew,Occasional,Books,Action,Medium,4.7,5
1357,wallacemichael@example.net,1963-01-02,Female,Andersontown,2024-02-24,2025-02-23,Annual,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Low,3.8,2
1358,lclark@example.org,1940-01-18,Male,Danielburgh,2024-01-11,2025-01-10,Monthly,Mastercard,Manual,Frequent,Clothing,Sci-Fi,Low,4.3,2
1359,johnstonseth@example.com,1979-06-26,Female,East Robert,2024-01-18,2025-01-17,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Action,Low,4.5,5
1360,andersonmark@example.com,1944-04-03,Female,Alexashire,2024-02-05,2025-02-04,Annual,Visa,Manual,Regular,Books,Sci-Fi,Low,4.6,2
1361,haileymcguire@example.org,1937-12-15,Female,New Carlshire,2024-01-16,2025-01-15,Monthly,Visa,Auto-renew,Regular,Electronics,Action,Low,3.4,9
1362,owenscameron@example.com,1959-01-18,Male,Lake Vernonmouth,2024-04-06,2025-04-06,Monthly,Mastercard,Auto-renew,Occasional,Books,Drama,Low,3.5,4
1363,djohnson@example.net,1945-05-02,Male,Lake Melissamouth,2024-01-26,2025-01-25,Monthly,Mastercard,Manual,Frequent,Electronics,Comedy,Low,3.7,1
1364,michaelmorgan@example.com,1976-07-29,Female,Crystalchester,2024-04-12,2025-04-12,Annual,Amex,Auto-renew,Occasional,Books,Sci-Fi,Low,3.1,7
1365,coxderek@example.com,1947-05-01,Female,Copelandbury,2024-03-06,2025-03-06,Annual,Amex,Manual,Regular,Electronics,Romance,High,4.0,1
1366,garrett60@example.com,1952-12-25,Female,Patrickton,2024-04-06,2025-04-06,Annual,Amex,Auto-renew,Regular,Electronics,Drama,High,3.7,6
1367,pamaustin@example.com,1980-09-06,Female,South Andrewfurt,2024-02-23,2025-02-22,Monthly,Visa,Auto-renew,Frequent,Books,Documentary,High,3.1,6
1368,tom53@example.org,1964-04-23,Male,Juarezville,2024-02-05,2025-02-04,Annual,Mastercard,Manual,Regular,Books,Horror,Medium,3.7,7
1369,tyronerodriguez@example.org,1936-10-18,Female,Bradleystad,2024-01-04,2025-01-03,Monthly,Amex,Auto-renew,Frequent,Books,Documentary,High,4.7,8
1370,jwilkinson@example.org,1998-12-12,Female,North Dominique,2024-02-19,2025-02-18,Annual,Amex,Manual,Occasional,Clothing,Drama,Medium,3.7,0
1371,owensjames@example.org,1965-04-09,Female,Lake Thomas,2024-01-28,2025-01-27,Annual,Amex,Manual,Occasional,Books,Comedy,High,4.7,6
1372,davidaustin@example.net,1995-06-13,Male,West Nataliemouth,2024-02-15,2025-02-14,Annual,Amex,Manual,Frequent,Electronics,Romance,Medium,4.3,10
1373,nathan93@example.com,1933-06-11,Female,Contrerasbury,2024-02-06,2025-02-05,Annual,Mastercard,Manual,Regular,Clothing,Action,High,3.5,0
1374,christineyoung@example.net,1995-12-06,Male,Thomasside,2024-01-06,2025-01-05,Monthly,Visa,Auto-renew,Frequent,Electronics,Horror,Low,4.8,6
1375,rosspatrick@example.org,1987-09-23,Female,New Ronaldfurt,2024-02-22,2025-02-21,Annual,Mastercard,Auto-renew,Frequent,Books,Comedy,High,3.6,5
1376,christine33@example.com,1944-06-23,Male,Robertsonton,2024-02-06,2025-02-05,Annual,Mastercard,Manual,Regular,Electronics,Action,Low,4.4,7
1377,dwilliams@example.net,1992-12-18,Female,East Dennis,2024-04-01,2025-04-01,Monthly,Visa,Auto-renew,Regular,Clothing,Romance,Low,4.6,5
1378,fishermary@example.net,1983-11-23,Female,South Michaelville,2024-03-30,2025-03-30,Annual,Visa,Manual,Occasional,Clothing,Drama,Medium,5.0,9
1379,browntimothy@example.net,1965-04-16,Male,North Leahville,2024-01-05,2025-01-04,Annual,Mastercard,Manual,Regular,Books,Sci-Fi,Low,4.5,2
1380,masonkimberly@example.net,1933-08-31,Male,Samanthaland,2024-03-21,2025-03-21,Monthly,Visa,Auto-renew,Occasional,Electronics,Action,Low,3.2,0
1381,maxwellkeith@example.com,1941-06-14,Male,South Kelsey,2024-04-09,2025-04-09,Annual,Mastercard,Auto-renew,Regular,Clothing,Documentary,High,4.6,7
1382,timothy34@example.net,1957-09-21,Female,West Luishaven,2024-03-10,2025-03-10,Annual,Visa,Manual,Frequent,Clothing,Drama,Medium,3.1,3
1383,kendraschwartz@example.org,1966-07-20,Female,New Ethanstad,2024-01-05,2025-01-04,Monthly,Visa,Manual,Occasional,Books,Action,High,3.0,7
1384,aliciaperez@example.org,1989-11-12,Female,Port Michaelville,2024-04-05,2025-04-05,Annual,Amex,Auto-renew,Frequent,Books,Horror,Low,4.6,2
1385,darleneevans@example.org,1936-07-29,Female,Elliottfort,2024-01-06,2025-01-05,Annual,Amex,Manual,Regular,Electronics,Romance,Low,3.7,4
1386,greid@example.com,2005-01-14,Female,Guzmanville,2024-01-19,2025-01-18,Monthly,Visa,Auto-renew,Regular,Electronics,Horror,Medium,3.4,2
1387,kristin34@example.org,1972-05-30,Female,Robinsonmouth,2024-02-11,2025-02-10,Annual,Visa,Auto-renew,Frequent,Clothing,Drama,Low,3.3,10
1388,cfernandez@example.net,1991-03-03,Female,Lake Desiree,2024-03-05,2025-03-05,Annual,Mastercard,Manual,Occasional,Electronics,Sci-Fi,Medium,3.3,6
1389,marcusking@example.com,1957-12-10,Female,Johnsonside,2024-03-05,2025-03-05,Monthly,Visa,Auto-renew,Frequent,Books,Horror,Low,3.7,0
1390,johnlee@example.com,1934-06-17,Female,Isabellaside,2024-01-15,2025-01-14,Monthly,Mastercard,Manual,Frequent,Books,Comedy,Medium,3.5,0
1391,emckinney@example.com,1941-10-23,Male,Port Steven,2024-02-16,2025-02-15,Annual,Visa,Auto-renew,Regular,Books,Documentary,Low,3.4,3
1392,sotodavid@example.com,1942-02-28,Male,Manuelmouth,2024-02-23,2025-02-22,Monthly,Visa,Auto-renew,Regular,Electronics,Horror,Medium,4.2,8
1393,barry62@example.com,1942-05-14,Male,Lisaburgh,2024-01-03,2025-01-02,Monthly,Amex,Auto-renew,Regular,Clothing,Drama,Medium,4.4,9
1394,melissasimpson@example.net,1934-10-16,Male,Chadberg,2024-03-08,2025-03-08,Monthly,Mastercard,Manual,Regular,Clothing,Horror,Low,3.3,2
1395,ryanrichard@example.net,1994-02-07,Female,Kathleenland,2024-01-20,2025-01-19,Monthly,Amex,Manual,Frequent,Electronics,Documentary,Medium,4.0,0
1396,yatestracey@example.net,1987-11-29,Female,Port Shawnshire,2024-02-14,2025-02-13,Monthly,Visa,Auto-renew,Regular,Clothing,Action,High,4.6,6
1397,georgelane@example.net,1945-03-02,Female,South Shane,2024-01-10,2025-01-09,Annual,Mastercard,Auto-renew,Frequent,Electronics,Action,Low,4.0,6
